movieId,title,genres,year,clean_title,text
54010,Bedtime Story (1964),Comedy,1964,Bedtime Story,Bedtime Story Comedy
54020,McQ (1974),Action|Crime|Drama,1974,McQ,McQ Action Crime Drama
54049,"Mean Season, The (1985)",Crime|Thriller,1985,"Mean Season, The","Mean Season, The Crime Thriller"
54056,Back In Action (1993),Action|Adventure|Drama,1993,Back In Action,Back In Action Action Adventure Drama
54067,Heart of Dragon (Long de xin) (1985),Action|Comedy|Crime|Drama|War,1985,Heart of Dragon (Long de xin),Heart of Dragon (Long de xin) Action Comedy Crime Drama War
54075,Arn: The Knight Templar (Arn - Tempelriddaren) (2007),Action|Adventure|Drama|Romance|War,2007,Arn: The Knight Templar (Arn - Tempelriddaren),Arn: The Knight Templar (Arn - Tempelriddaren) Action Adventure Drama Romance War
54094,Driving Lessons (2006),Comedy|Drama,2006,Driving Lessons,Driving Lessons Comedy Drama
54116,First Snow (2006),Drama|Thriller,2006,First Snow,First Snow Drama Thriller
54121,Broken Arrow (1950),Drama|Romance|Western,1950,Broken Arrow,Broken Arrow Drama Romance Western
54144,"Last Time, The (2006)",Comedy|Drama|Romance,2006,"Last Time, The","Last Time, The Comedy Drama Romance"
54171,Re-cycle (Gwai wik) (2006),Fantasy|Horror,2006,Re-cycle (Gwai wik),Re-cycle (Gwai wik) Fantasy Horror
54176,No Time For Sergeants (1958),Adventure|Comedy|War,1958,No Time For Sergeants,No Time For Sergeants Adventure Comedy War
54185,Manufactured Landscapes (2006),Documentary,2006,Manufactured Landscapes,Manufactured Landscapes Documentary
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,2007,Across the Universe,Across the Universe Drama Fantasy Musical Romance
54193,Broken English (2007),Comedy|Drama|Romance,2007,Broken English,Broken English Comedy Drama Romance
54196,Brand Upon the Brain! (2006),Adventure|Fantasy|Mystery,2006,Brand Upon the Brain!,Brand Upon the Brain! Adventure Fantasy Mystery
54198,Boris and Natasha (1992),Action|Comedy,1992,Boris and Natasha,Boris and Natasha Action Comedy
54220,"Sterile Cuckoo, The (1969)",Comedy|Drama,1969,"Sterile Cuckoo, The","Sterile Cuckoo, The Comedy Drama"
54229,When the Wind Blows (1986),Animation|War,1986,When the Wind Blows,When the Wind Blows Animation War
54239,"Dawn Patrol, The (Flight Commander) (1930)",Action|Drama|War,1930,"Dawn Patrol, The (Flight Commander)","Dawn Patrol, The (Flight Commander) Action Drama War"
54241,"Lives of a Bengal Lancer, The (1935)",Adventure|Drama,1935,"Lives of a Bengal Lancer, The","Lives of a Bengal Lancer, The Adventure Drama"
54243,"Piano Tuner of Earthquakes, The (2005)",Drama|Fantasy|Romance,2005,"Piano Tuner of Earthquakes, The","Piano Tuner of Earthquakes, The Drama Fantasy Romance"
54248,"Dog's Breakfast, A (2007)",Comedy,2007,"Dog's Breakfast, A","Dog's Breakfast, A Comedy"
54251,Dorian Blues (2004),Comedy,2004,Dorian Blues,Dorian Blues Comedy
54254,Come Early Morning (2006),Drama|Romance,2006,Come Early Morning,Come Early Morning Drama Romance
54256,Hot Rod (2007),Comedy,2007,Hot Rod,Hot Rod Comedy
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2007,Stardust,Stardust Adventure Comedy Fantasy Romance
54262,Murder Most Foul (1964),Comedy|Crime|Drama|Mystery|Thriller,1964,Murder Most Foul,Murder Most Foul Comedy Crime Drama Mystery Thriller
54268,Who's Your Caddy? (2007),Comedy,2007,Who's Your Caddy?,Who's Your Caddy? Comedy
54270,Skinwalkers (2007),Horror|Thriller,2007,Skinwalkers,Skinwalkers Horror Thriller
54272,"Simpsons Movie, The (2007)",Animation|Comedy,2007,"Simpsons Movie, The","Simpsons Movie, The Animation Comedy"
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,2007,I Know Who Killed Me,I Know Who Killed Me Crime Drama Thriller
54276,No Reservations (2007),Comedy|Drama|Romance,2007,No Reservations,No Reservations Comedy Drama Romance
54278,Underdog (2007),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2007,Underdog,Underdog Action Adventure Children Comedy Fantasy Sci-Fi
54281,Charlie Bartlett (2007),Comedy|Drama,2007,Charlie Bartlett,Charlie Bartlett Comedy Drama
54284,"Cantante, El (2007)",Drama|Musical,2007,"Cantante, El","Cantante, El Drama Musical"
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2007,"Bourne Ultimatum, The","Bourne Ultimatum, The Action Crime Thriller"
54290,Bratz: The Movie (2007),Comedy,2007,Bratz: The Movie,Bratz: The Movie Comedy
54318,Cruel Story of Youth (Seishun zankoku monogatari) (1960),Drama,1960,Cruel Story of Youth (Seishun zankoku monogatari),Cruel Story of Youth (Seishun zankoku monogatari) Drama
54326,"Sierra, La (2005)",Documentary,2005,"Sierra, La","Sierra, La Documentary"
54328,My Best Friend (Mon meilleur ami) (2006),Comedy,2006,My Best Friend (Mon meilleur ami),My Best Friend (Mon meilleur ami) Comedy
54331,You Kill Me (2007),Comedy|Crime|Thriller,2007,You Kill Me,You Kill Me Comedy Crime Thriller
54341,Wild Tigers I Have Known (2006),Drama,2006,Wild Tigers I Have Known,Wild Tigers I Have Known Drama
54349,Reincarnation (2005),Horror|Mystery,2005,Reincarnation,Reincarnation Horror Mystery
54354,China Blue (2005),Documentary,2005,China Blue,China Blue Documentary
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,2006,Tell No One (Ne le dis à personne),Tell No One (Ne le dis à personne) Crime Drama Mystery Thriller
54378,Man's Job (Miehen työ) (2007),Drama,2007,Man's Job (Miehen työ),Man's Job (Miehen työ) Drama
54406,Morning Glory (1933),Drama|Romance,1933,Morning Glory,Morning Glory Drama Romance
54419,Czech Dream (Ceský sen) (2004),Documentary,2004,Czech Dream (Ceský sen),Czech Dream (Ceský sen) Documentary
54426,12:08 East of Bucharest (A fost sau n-a fost?) (2006),Comedy|Drama,2006,12:08 East of Bucharest (A fost sau n-a fost?),12:08 East of Bucharest (A fost sau n-a fost?) Comedy Drama
54445,"All the Way Boys (Più forte, ragazzi!) (1972)",Action|Adventure|Comedy,1972,"All the Way Boys (Più forte, ragazzi!)","All the Way Boys (Più forte, ragazzi!) Action Adventure Comedy"
54455,Teachers (1984),Comedy|Drama|Romance,1984,Teachers,Teachers Comedy Drama Romance
54480,Jack the Giant Killer (1962),Adventure|Fantasy,1962,Jack the Giant Killer,Jack the Giant Killer Adventure Fantasy
54491,If I Were You (Se Eu Fosse Você) (2006),Comedy,2006,If I Were You (Se Eu Fosse Você),If I Were You (Se Eu Fosse Você) Comedy
54493,"Manitou, The (1978)",Horror,1978,"Manitou, The","Manitou, The Horror"
54501,Miss Julie (1951),Drama,1951,Miss Julie,Miss Julie Drama
54503,Superbad (2007),Comedy,2007,Superbad,Superbad Comedy
54505,Arctic Tale (2007),Documentary,2007,Arctic Tale,Arctic Tale Documentary
54510,Joshua (2007),Drama|Thriller,2007,Joshua,Joshua Drama Thriller
54513,Talk to Me (2007),Drama,2007,Talk to Me,Talk to Me Drama
54519,Princesas (2005),Drama,2005,Princesas,Princesas Drama
54536,"Tripper, The (2006)",Horror,2006,"Tripper, The","Tripper, The Horror"
54542,Command Decision (1948),Drama|War,1948,Command Decision,Command Decision Drama War
54554,"Cave of the Yellow Dog, The (2005)",Drama,2005,"Cave of the Yellow Dog, The","Cave of the Yellow Dog, The Drama"
54561,Abraham (1993),Adventure|Drama,1993,Abraham,Abraham Adventure Drama
54580,"Young Lieutenant, The (Le petit lieutenant) (2005)",Crime|Drama,2005,"Young Lieutenant, The (Le petit lieutenant)","Young Lieutenant, The (Le petit lieutenant) Crime Drama"
54605,"Kill, Baby, Kill (Operazione paura) (1966)",Horror,1966,"Kill, Baby, Kill (Operazione paura)","Kill, Baby, Kill (Operazione paura) Horror"
54607,"War Tapes, The (2006)",Documentary|War,2006,"War Tapes, The","War Tapes, The Documentary War"
54612,Resurrecting the Champ (2007),Drama,2007,Resurrecting the Champ,Resurrecting the Champ Drama
54614,American Pastime (2007),Drama|Romance,2007,American Pastime,American Pastime Drama Romance
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,2005,"Brice Man, The (Brice de Nice)","Brice Man, The (Brice de Nice) Comedy"
54621,Molière (2007),Comedy|Drama|Romance,2007,Molière,Molière Comedy Drama Romance
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,2007,Rush Hour 3,Rush Hour 3 Action Comedy Crime Thriller
54652,1991: The Year Punk Broke (1992),Documentary,1992,1991: The Year Punk Broke,1991: The Year Punk Broke Documentary
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,2007,"Last Legion, The","Last Legion, The Action Adventure Fantasy War"
54689,"Last Casino, The (2004)",Comedy|Drama,2004,"Last Casino, The","Last Casino, The Comedy Drama"
54691,Lady Chatterley (2006),Drama|Romance,2006,Lady Chatterley,Lady Chatterley Drama Romance
54725,Under the Yum Yum Tree (1963),Comedy,1963,Under the Yum Yum Tree,Under the Yum Yum Tree Comedy
54732,Balls of Fury (2007),Comedy,2007,Balls of Fury,Balls of Fury Comedy
54734,Sydney White (2007),Comedy,2007,Sydney White,Sydney White Comedy
54736,"Kingdom, The (2007)",Action|Drama|Thriller,2007,"Kingdom, The","Kingdom, The Action Drama Thriller"
54738,Wind Chill (2007),Drama|Horror|Thriller,2007,Wind Chill,Wind Chill Drama Horror Thriller
54745,Rocket Science (2007),Comedy|Drama,2007,Rocket Science,Rocket Science Comedy Drama
54758,TerrorStorm: A History of Government-Sponsored Terrorism (2006),Documentary,2006,TerrorStorm: A History of Government-Sponsored Terrorism,TerrorStorm: A History of Government-Sponsored Terrorism Documentary
54768,Daddy Day Camp (2007),Children|Comedy,2007,Daddy Day Camp,Daddy Day Camp Children Comedy
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,2007,"Invasion, The","Invasion, The Action Drama Horror Sci-Fi Thriller"
54775,War (2007),Action|Thriller,2007,War,War Action Thriller
54778,Illegal Tender (2007),Crime|Drama|Thriller,2007,Illegal Tender,Illegal Tender Crime Drama Thriller
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,2007,"Nanny Diaries, The","Nanny Diaries, The Comedy Drama Romance"
54783,September Dawn (2007),Drama|Romance|Western,2007,September Dawn,September Dawn Drama Romance Western
54785,Halloween (2007),Horror,2007,Halloween,Halloween Horror
54787,Death Sentence (2007),Drama|Thriller,2007,Death Sentence,Death Sentence Drama Thriller
54796,2 Days in Paris (2007),Comedy|Drama|Romance,2007,2 Days in Paris,2 Days in Paris Comedy Drama Romance
54826,Do You Like Hitchcock? (Ti piace Hitchcock?) (2005),Horror|Mystery|Thriller,2005,Do You Like Hitchcock? (Ti piace Hitchcock?),Do You Like Hitchcock? (Ti piace Hitchcock?) Horror Mystery Thriller
54833,Brighton Rock (1947),Crime|Drama|Film-Noir,1947,Brighton Rock,Brighton Rock Crime Drama Film-Noir
54872,Keoma (1976),Action|Drama|Western,1976,Keoma,Keoma Action Drama Western
54875,Face to Face (Faccia a faccia) (1967),Adventure|Western,1967,Face to Face (Faccia a faccia),Face to Face (Faccia a faccia) Adventure Western
54878,"Professional Gun, A (Mercenary, The) (Mercenario, Il) (1968)",Comedy|Western,1968,"Professional Gun, A (Mercenary, The) (Mercenario, Il)","Professional Gun, A (Mercenary, The) (Mercenario, Il) Comedy Western"
54881,"King of Kong, The (2007)",Documentary,2007,"King of Kong, The","King of Kong, The Documentary"
54885,"Wool Cap, The (2004)",Drama,2004,"Wool Cap, The","Wool Cap, The Drama"
54908,Taxi 4 (2007),Action|Comedy,2007,Taxi 4,Taxi 4 Action Comedy
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,2006,Behind the Mask: The Rise of Leslie Vernon,Behind the Mask: The Rise of Leslie Vernon Comedy Horror Thriller
54922,Victory Through Air Power (1943),Animation|Documentary|War,1943,Victory Through Air Power,Victory Through Air Power Animation Documentary War
54934,"Brothers Solomon, The (2007)",Comedy,2007,"Brothers Solomon, The","Brothers Solomon, The Comedy"
54958,Bordertown (2006),Crime|Drama|Thriller,2006,Bordertown,Bordertown Crime Drama Thriller
54962,"Nines, The (2007)",Drama|Mystery,2007,"Nines, The","Nines, The Drama Mystery"
54964,Die! Die! My Darling! (Fanatic) (1965),Horror|Thriller,1965,Die! Die! My Darling! (Fanatic),Die! Die! My Darling! (Fanatic) Horror Thriller
54967,"Hunting and Gathering (Ensemble, c'est tout) (2007)",Drama|Romance,2007,"Hunting and Gathering (Ensemble, c'est tout)","Hunting and Gathering (Ensemble, c'est tout) Drama Romance"
54972,"New Wave, A (2007)",Action|Crime,2007,"New Wave, A","New Wave, A Action Crime"
54978,"Good Night, The (2007)",Comedy|Drama|Fantasy|Musical|Romance,2007,"Good Night, The","Good Night, The Comedy Drama Fantasy Musical Romance"
54986,"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!) (1974)",Action|Comedy,1974,"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!)","Watch Out, We're Mad (...Altrimenti ci arrabbiamo!) Action Comedy"
54988,Stories of Lost Souls (2005),Comedy|Drama|Thriller,2005,Stories of Lost Souls,Stories of Lost Souls Comedy Drama Thriller
54995,Planet Terror (2007),Action|Horror|Sci-Fi,2007,Planet Terror,Planet Terror Action Horror Sci-Fi
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,2007,3:10 to Yuma,3:10 to Yuma Action Crime Drama Western
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,2007,Shoot 'Em Up,Shoot 'Em Up Action Comedy Crime
55020,"Ten, The (2007)",Comedy,2007,"Ten, The","Ten, The Comedy"
55031,"Evening with Kevin Smith, An (2002)",Comedy|Documentary,2002,"Evening with Kevin Smith, An","Evening with Kevin Smith, An Comedy Documentary"
55036,Gotti (1996),Crime|Drama,1996,Gotti,Gotti Crime Drama
55040,Bitter Rice (Riso amaro) (1949),Drama,1949,Bitter Rice (Riso amaro),Bitter Rice (Riso amaro) Drama
55050,Fierce People (2005),Drama,2005,Fierce People,Fierce People Drama
55052,Atonement (2007),Drama|Romance|War,2007,Atonement,Atonement Drama Romance War
55061,Electroma (2006),Drama|Sci-Fi,2006,Electroma,Electroma Drama Sci-Fi
55063,My Winnipeg (2007),Documentary|Fantasy,2007,My Winnipeg,My Winnipeg Documentary Fantasy
55067,Requiem (2006),Drama|Thriller,2006,Requiem,Requiem Drama Thriller
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,2007,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)","4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) Drama"
55071,No End in Sight (2007),Documentary,2007,No End in Sight,No End in Sight Documentary
55073,Mercenary for Justice (2006),Action,2006,Mercenary for Justice,Mercenary for Justice Action
55078,Far from the Madding Crowd (1967),Drama|Romance,1967,Far from the Madding Crowd,Far from the Madding Crowd Drama Romance
55080,"Brave One, The (2007)",Crime|Drama|Thriller,2007,"Brave One, The","Brave One, The Crime Drama Thriller"
55094,In the Valley of Elah (2007),Drama|Mystery,2007,In the Valley of Elah,In the Valley of Elah Drama Mystery
55098,Paint It Yellow (Rang De Basanti) (2006),Action|Comedy|Drama,2006,Paint It Yellow (Rang De Basanti),Paint It Yellow (Rang De Basanti) Action Comedy Drama
55100,I Could Never Be Your Woman (2007),Comedy|Romance,2007,I Could Never Be Your Woman,I Could Never Be Your Woman Comedy Romance
55106,Design for Living (1933),Comedy|Romance,1933,Design for Living,Design for Living Comedy Romance
55110,December Boys (2007),Drama,2007,December Boys,December Boys Drama
55112,Shanghai Kiss (2007),Comedy|Drama|Romance,2007,Shanghai Kiss,Shanghai Kiss Comedy Drama Romance
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,2007,"Hunting Party, The","Hunting Party, The Action Adventure Comedy Drama Thriller"
55118,Eastern Promises (2007),Crime|Drama|Thriller,2007,Eastern Promises,Eastern Promises Crime Drama Thriller
55132,"Bubble, The (Ha-Buah) (2006)",Drama|Romance,2006,"Bubble, The (Ha-Buah)","Bubble, The (Ha-Buah) Drama Romance"
55147,27 Missing Kisses (2000),Comedy|Drama|Romance,2000,27 Missing Kisses,27 Missing Kisses Comedy Drama Romance
55154,Brooklyn Rules (2007),Crime|Drama|Romance,2007,Brooklyn Rules,Brooklyn Rules Crime Drama Romance
55156,"Unreasonable Man, An (2006)",Documentary,2006,"Unreasonable Man, An","Unreasonable Man, An Documentary"
55159,Vengeance is Mine (Fukushu suruwa wareniari) (1979),Crime|Drama,1979,Vengeance is Mine (Fukushu suruwa wareniari),Vengeance is Mine (Fukushu suruwa wareniari) Crime Drama
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,2006,Tekkonkinkreet (Tekkon kinkurîto),Tekkonkinkreet (Tekkon kinkurîto) Action Adventure Animation Crime Fantasy
55176,In the Shadow of the Moon (2007),Documentary,2007,In the Shadow of the Moon,In the Shadow of the Moon Documentary
55178,Stephanie Daley (2006),Drama,2006,Stephanie Daley,Stephanie Daley Drama
55190,Love and Other Disasters (2006),Comedy|Romance,2006,Love and Other Disasters,Love and Other Disasters Comedy Romance
55199,"Contractor, The (2007)",Action|Drama|Thriller,2007,"Contractor, The","Contractor, The Action Drama Thriller"
55205,Interview (2007),Drama,2007,Interview,Interview Drama
55207,Cashback (2004),Comedy|Drama,2004,Cashback,Cashback Comedy Drama
55209,The Death and Life of Bobby Z (2007),Action|Crime|Drama|Thriller,2007,The Death and Life of Bobby Z,The Death and Life of Bobby Z Action Crime Drama Thriller
55223,Private Fears in Public Places (Coeurs) (2006),Drama|Romance,2006,Private Fears in Public Places (Coeurs),Private Fears in Public Places (Coeurs) Drama Romance
55226,House of Bamboo (1955),Crime|Film-Noir,1955,House of Bamboo,House of Bamboo Crime Film-Noir
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,2007,Resident Evil: Extinction,Resident Evil: Extinction Action Horror Sci-Fi Thriller
55241,Mr. Woodcock (2007),Comedy,2007,Mr. Woodcock,Mr. Woodcock Comedy
55245,Good Luck Chuck (2007),Comedy|Romance,2007,Good Luck Chuck,Good Luck Chuck Comedy Romance
55247,Into the Wild (2007),Action|Adventure|Drama,2007,Into the Wild,Into the Wild Action Adventure Drama
55250,"Game Plan, The (2007)",Comedy,2007,"Game Plan, The","Game Plan, The Comedy"
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,2007,"Lust, Caution (Se, jie)","Lust, Caution (Se, jie) Drama Romance Thriller War"
55255,Feast of Love (2007),Drama|Romance,2007,Feast of Love,Feast of Love Drama Romance
55257,Postal (2007),Action|Comedy|Thriller,2007,Postal,Postal Action Comedy Thriller
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,2007,"Seeker: The Dark Is Rising, The","Seeker: The Dark Is Rising, The Action Adventure Drama Fantasy"
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,2007,"Heartbreak Kid, The","Heartbreak Kid, The Comedy Drama Romance"
55267,Dan in Real Life (2007),Comedy|Drama|Romance,2007,Dan in Real Life,Dan in Real Life Comedy Drama Romance
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,2007,"Darjeeling Limited, The","Darjeeling Limited, The Adventure Comedy Drama"
55272,We Own the Night (2007),Crime|Drama,2007,We Own the Night,We Own the Night Crime Drama
55274,Elizabeth: The Golden Age (2007),Drama,2007,Elizabeth: The Golden Age,Elizabeth: The Golden Age Drama
